Temperature (°C),Rainfall (mm),Humidity (%),Soil Type,Weather Condition,Crop Type,Yield (tons/hectare)
28.351154770420543,274.16066655980586,53.570469022335715,Sandy,Sunny,Barley,8.720150655365588
18.446397424032597,79.4193689889866,64.83477114089733,Silty,Stormy,Wheat,6.359858224800144
18.845780376173416,85.65824959643054,54.21370464637583,Silty,Stormy,Barley,2.694263632519924
15.817372325329577,894.1908746641183,46.691418149984656,Sandy,Sunny,Rice,3.89479576477237
18.37870126144329,191.8673247187429,71.47788484458682,Silty,Stormy,Corn,3.3194722148218485
20.57180678063917,323.37156211552076,42.71660174114519,Clay,Sunny,Wheat,2.996920505512998
18.540209685534936,226.656402226988,77.43226170631,Peaty,Sunny,Wheat,4.9271943889424605
16.774050675141112,354.9963058319373,55.87933976305583,Peaty,Stormy,Corn,3.8351480172350563
17.412717422012015,69.42384274609337,40.00673465022427,Clay,Stormy,Barley,3.7464248944920984
24.215575360654515,519.0597909082703,65.55645696186149,Peaty,Rainy,Soybeans,2.4375453966101412
19.12667436811585,67.6125635922149,42.34259542638016,Loamy,Rainy,Barley,2.141360358363471
22.28539722096151,800.3565078223616,53.80847789104497,Clay,Cloudy,Rice,2.8221459411982543
25.068345417097138,233.71208191043303,75.3488243727858,Silty,Cloudy,Soybeans,3.3775798353890645
28.807896572587307,540.0119146045106,43.13448108109329,Clay,Stormy,Barley,5.447869830785625
15.786242796821979,880.0790875614582,81.96692461780012,Sandy,Sunny,Corn,6.084162090390757
30.988207978180853,650.8773690471942,40.19099613292916,Silty,Cloudy,Rice,3.1247353453869247
27.558007789818156,532.9577865513353,52.34119346009511,Sandy,Stormy,Rice,5.39826673219349
16.635180638977438,324.3337531153756,77.04520280760357,Silty,Cloudy,Rice,4.733990738607418
32.47157248213554,333.00191305819794,55.81350748646534,Peaty,Sunny,Soybeans,3.4673891479836483
33.417448010636264,669.4869551981901,45.094619403300676,Clay,Stormy,Wheat,2.0547259851869084
16.221559197097275,994.1393612211675,58.0116959400214,Loamy,Sunny,Soybeans,5.736142932173934
20.537552962944076,661.8391898493786,53.51966431922628,Silty,Stormy,Barley,7.485213994121595
31.124025595861227,557.783417370025,82.13559510802774,Silty,Cloudy,Wheat,3.810218673150456
29.965193807673167,730.650510239246,55.66739587925716,Sandy,Rainy,Barley,3.054454639173435
18.690420387127546,465.20561228371815,79.44662358880036,Peaty,Cloudy,Wheat,9.096341955575696
19.186986466734204,60.14234260078521,84.59360724053673,Sandy,Cloudy,Soybeans,4.200198179902382
22.40944205582764,562.2968158779098,61.69087097882648,Sandy,Rainy,Rice,3.7889009583413182
24.690459703820427,957.6252845053803,85.4971571927196,Peaty,Rainy,Corn,8.856775516879328
27.36509543060592,175.30294235765965,58.865902698159644,Loamy,Stormy,Rice,8.53685679333409
22.378272791395446,690.0048908206658,88.20392082450542,Sandy,Stormy,Soybeans,5.586771764197069
24.25069432266296,200.9336886590565,44.46447622627865,Sandy,Sunny,Wheat,5.913910891422196
29.94941876267513,535.8276844730813,74.35096332516213,Silty,Sunny,Rice,3.741989638672176
15.733664057811957,96.67644964671962,64.69070202284644,Peaty,Cloudy,Soybeans,2.62641336383646
20.048738886880415,450.3709362581851,59.382440272782354,Clay,Rainy,Barley,6.5874546028452885
29.26699171769105,756.1633288952461,71.63559393743004,Loamy,Sunny,Corn,2.786759372721705
32.904136753743984,347.5715242389821,75.19285458171656,Loamy,Cloudy,Rice,5.5941963756531985
25.233548842313322,664.9117244872181,40.21816348251546,Peaty,Rainy,Wheat,9.523977588104085
25.642269705306312,795.4499607897292,48.347654437359935,Silty,Stormy,Barley,9.622675113364675
17.14344022679552,927.1778194794526,75.65230253171593,Silty,Cloudy,Soybeans,3.914658292378869
23.948247336469095,234.64208185545354,73.31927067891033,Peaty,Stormy,Corn,6.992907360365235
25.652345329100463,399.31591580930814,88.30237525643386,Silty,Sunny,Wheat,5.792610112862861
19.849410072694592,152.41601333041743,78.05188951253915,Loamy,Sunny,Soybeans,9.005481020688848
20.38486461898762,992.4835021583752,87.53863538656691,Loamy,Rainy,Soybeans,4.171446914208426
22.545683262092453,927.0009679242953,75.12702507674035,Clay,Cloudy,Rice,2.029619254659335
15.401423955554527,539.9571302805596,54.90261043197216,Peaty,Stormy,Rice,3.300489647451321
21.441583311663564,842.0332943764213,45.268246112542826,Sandy,Rainy,Wheat,4.796182409355184
19.22896013993089,520.9579772720422,79.09119316724679,Sandy,Sunny,Soybeans,4.525769038163909
21.54994704355829,623.5856880027598,72.2074610737958,Clay,Sunny,Rice,8.330903352983087
17.395242636385024,89.12443211601662,42.40930061966481,Clay,Cloudy,Corn,7.4444853291107025
32.8105456147979,755.2704204968079,58.00252329504892,Silty,Stormy,Corn,4.396450556919178
26.871849071080973,127.71348363523482,87.8399907742143,Clay,Cloudy,Soybeans,5.661950537329707
28.582046382889793,826.0676302525284,65.02005728551006,Clay,Stormy,Rice,2.764472831666682
30.783424772146766,782.0280876703858,61.63645680098523,Sandy,Stormy,Wheat,9.185171558560807
24.968843978581145,708.7446977429764,62.8849802579647,Silty,Cloudy,Wheat,9.483398595588273
16.738405761748474,36.16038052476212,50.444136200258185,Clay,Rainy,Wheat,9.838428283047506
25.742130836370954,303.1283559453286,58.43535854323976,Clay,Cloudy,Corn,8.948422646286701
26.736822360417584,263.11256991084286,58.49066279935883,Silty,Cloudy,Rice,3.3916871015698042
29.9087894836866,360.1364074715191,42.61775100937362,Peaty,Sunny,Rice,2.3695718656130307
23.63319092459359,87.64274676383855,78.37838142589591,Silty,Sunny,Corn,6.636773819301392
17.551606055911275,936.9578230310627,60.82522159519395,Sandy,Cloudy,Wheat,9.300840215064884
20.67551811597449,553.8022407123763,81.10899434082117,Peaty,Cloudy,Wheat,3.418810893277943
22.2616459279727,305.5243106580235,82.51740005599477,Loamy,Sunny,Soybeans,2.056343316993135
27.918344826632023,396.98151707428343,50.599702734932904,Silty,Stormy,Barley,8.443968368257956
26.41556609337824,447.20254050483567,72.86767410850644,Sandy,Cloudy,Rice,2.614365474293872
22.121934517956923,600.5943333606173,63.614090208149086,Peaty,Rainy,Rice,5.309648255280243
34.730304975859596,515.6794276964978,84.00783689607425,Silty,Rainy,Rice,7.43109869751028
27.115496387137743,919.3919732144174,50.787033958822704,Clay,Rainy,Barley,3.894380683649441
19.74453583471989,496.96348290583023,73.89066001550222,Silty,Cloudy,Soybeans,2.6717005075738136
17.035649452408073,992.1580148233127,70.38760611263612,Loamy,Stormy,Barley,8.16016982764663
18.057182783686642,851.4249577450958,54.765073878591636,Silty,Stormy,Wheat,7.0414006790963315
19.919154567690164,208.5105143573358,46.83004518255863,Peaty,Sunny,Wheat,9.907923875894438
18.213627465191113,930.5952146439163,72.58198802386383,Peaty,Cloudy,Rice,4.754464266559674
18.731340481026116,116.36639788547609,76.92987290661654,Silty,Stormy,Corn,2.4940990903215976
20.70190337387694,817.4497084911916,55.7813671881675,Peaty,Cloudy,Rice,7.874800282682366
18.467471905895096,380.6232934765801,72.2416302011157,Clay,Sunny,Corn,6.173867350825965
32.935308492528506,877.9743204450696,59.75654538057516,Silty,Sunny,Barley,3.7056314511130806
16.604674913232845,868.0566901074503,75.66034416413089,Clay,Sunny,Wheat,8.253831912038075
25.490227791405093,805.9254001176212,49.96076374470265,Clay,Rainy,Corn,3.63004388679955
23.20793653979323,790.0304363070613,84.51075013180872,Sandy,Cloudy,Barley,4.085293238663493
34.647572338172125,304.67913909804076,54.370479823278984,Silty,Sunny,Wheat,2.740228434933753
17.240778043361047,80.91928305125218,58.38929938780765,Peaty,Cloudy,Corn,5.1954582322468355
22.95711198091483,402.98017876516144,42.90459760401749,Clay,Rainy,Rice,5.3514337914993515
34.389408665507375,173.52451498650868,45.57561061606382,Sandy,Rainy,Rice,6.116494322786387
32.310142517879605,694.9510889024617,65.7930951356164,Silty,Sunny,Rice,7.67171413699022
31.3414414189856,346.09972653778556,53.379633836398575,Silty,Sunny,Barley,9.248807429443406
20.158056540898798,975.6102008599149,81.77401128710972,Loamy,Stormy,Rice,3.101872791102469
18.417751747801315,640.972077345332,40.734669432747694,Loamy,Cloudy,Soybeans,2.4347847867892565
28.37286439848862,822.4805636343609,58.95470243359681,Clay,Sunny,Wheat,2.1482498687546663
33.587519782551716,132.52467274184843,56.867277338454635,Loamy,Stormy,Barley,3.14897102455053
26.135257860278596,862.0144822726226,40.966381545880054,Clay,Cloudy,Rice,7.2635958862530074
26.432253789397997,922.7571905133943,46.21841995002551,Peaty,Sunny,Wheat,7.819816623971973
20.599581873205683,487.0619188189359,60.682133745931765,Clay,Stormy,Corn,8.292045708224977
30.389858663838737,606.2529377509775,64.64322922237233,Loamy,Stormy,Rice,3.9496656952347413
18.74087497115047,764.8098009029954,60.214487362743455,Peaty,Cloudy,Wheat,4.447158506092159
21.473584728084873,174.83862726041255,66.5468839206047,Loamy,Stormy,Soybeans,5.865077164523996
23.508728772328336,502.5660764634424,69.75658374528408,Clay,Cloudy,Corn,2.505464774881812
25.1522075736891,398.6630277723131,40.49619105639178,Sandy,Cloudy,Soybeans,6.889132185689969
19.848194648301604,146.37399216224912,63.204757972675196,Silty,Cloudy,Wheat,9.869880269406062
17.29673649478407,367.5344222915314,88.17496204437941,Loamy,Rainy,Soybeans,4.8864504910240205
27.21240084883265,68.17230938549356,65.95161400647743,Clay,Stormy,Wheat,8.022779800731072
20.772611064805115,25.811906949486985,73.87711337294766,Peaty,Cloudy,Wheat,6.000271324556864
26.624764428452245,135.16628915482275,55.59319289584416,Loamy,Sunny,Soybeans,3.022494754883062
18.087254305484045,963.1151115891738,78.69956890763812,Loamy,Rainy,Wheat,6.657899590420691
24.62280203709635,549.5295358950169,78.64607409380575,Silty,Rainy,Rice,4.39899414755252
25.651788651031715,965.8221611532199,66.06480238270694,Clay,Stormy,Wheat,2.275225667627666
16.03647073644854,432.497878330132,88.80069116396068,Sandy,Cloudy,Barley,7.07943784094195
21.732085563878414,311.8161330852596,46.27751073813267,Peaty,Stormy,Wheat,8.871458794597821
17.688293538779483,506.1418628402441,40.84738324447905,Clay,Rainy,Barley,4.758158135198993
16.267499409455354,439.51168863291014,78.50791058785481,Peaty,Cloudy,Wheat,5.122364377702164
34.7992046477989,105.66468426174391,80.35777686824413,Loamy,Sunny,Wheat,9.128173463737692
21.44707689949446,640.8263146902062,46.01036145602881,Silty,Cloudy,Soybeans,8.508870506938848
31.1974889170927,216.0381825095996,53.2791416479303,Silty,Rainy,Rice,7.719622588414217
20.092813095275275,619.5879548978296,40.877618168331445,Sandy,Sunny,Rice,3.9903765100251833
28.630054444478585,650.2010923981534,54.665430539028236,Silty,Cloudy,Corn,9.281733239733157
30.204557197793733,152.02485312864812,78.65709369593358,Loamy,Sunny,Soybeans,3.235326060313704
26.912774812156886,61.34962711066816,65.89802638562895,Sandy,Sunny,Soybeans,7.014164155337775
24.431523771003167,780.7615860684398,57.404779658414405,Clay,Rainy,Rice,2.2304094443721496
23.23681828294537,459.80042376932016,58.586964745316514,Silty,Sunny,Soybeans,7.149758450599567
21.977365330859904,58.16379550547579,40.06768128577341,Sandy,Stormy,Rice,4.217154814986879
33.59058288495652,994.8663171697672,54.990026378261796,Loamy,Rainy,Soybeans,5.59741581746976
31.612388155754584,57.78056099636664,72.32293708189653,Peaty,Stormy,Wheat,4.762116416456425
34.300538213330256,695.0352288585532,88.70972219081786,Peaty,Sunny,Rice,3.382054049969679
17.485944469710894,983.6789252634136,82.35304134919497,Loamy,Stormy,Rice,6.975846320750993
29.617349504072884,239.1801042159256,41.17974823227646,Loamy,Cloudy,Barley,9.05580444112486
33.76680913642076,142.24936868719618,84.92803023374196,Peaty,Sunny,Soybeans,9.672673938259226
18.6246613233132,121.3849394224289,79.15992066493129,Sandy,Cloudy,Soybeans,3.5387709052313205
16.32992534733555,303.2751475675955,79.01880617854903,Peaty,Stormy,Rice,7.738982192503787
29.82241298580118,101.04581101064669,62.89978795017858,Loamy,Cloudy,Wheat,7.314714932845458
26.489462263598238,692.1613416941319,59.90026464772514,Silty,Sunny,Wheat,4.74702231659658
31.83657553516544,62.291798130062695,55.14578644165963,Clay,Cloudy,Wheat,2.1527935948298067
17.79544753252579,509.4221281497897,43.284742947718286,Silty,Stormy,Soybeans,7.518329978502929
30.905346237197804,996.6968538529768,51.41176817468495,Silty,Stormy,Barley,9.563958884476001
19.032546400954892,813.9702695060188,52.33018174890123,Loamy,Stormy,Rice,7.056960975325211
18.27311885731409,615.2194382310109,64.20385348551008,Peaty,Sunny,Corn,5.482341793501073
18.285315958619858,306.2536207866117,77.3722203298347,Sandy,Stormy,Barley,6.201231152893027
31.29149440462764,623.8958362916385,63.69049141989733,Silty,Sunny,Corn,3.5970304612793402
28.303944413924,527.0414639116516,42.89222247235803,Peaty,Cloudy,Barley,8.0043533100299
25.461308495382386,426.08338389037146,87.8894900494102,Sandy,Stormy,Wheat,7.971358640078792
22.17660968247005,130.71037674019948,87.13621595470562,Silty,Cloudy,Soybeans,3.1641384030993995
32.544010816262166,886.6042152404667,79.25947715742042,Sandy,Rainy,Corn,9.023827059997274
22.84890214845271,449.7846488213225,89.56639507821103,Peaty,Cloudy,Barley,4.153517915786442
31.33198878943154,194.62251182076506,67.22411664001315,Clay,Rainy,Soybeans,9.858048487492919
23.78269817140437,367.7593508772896,88.13841751266031,Peaty,Cloudy,Corn,5.063224112297966
22.538888588498153,414.12975252892704,43.78025203083754,Loamy,Sunny,Rice,3.423072469875997
24.25359571339213,827.5378955668743,58.28403741306857,Sandy,Cloudy,Barley,4.813760890765218
21.02755748328284,733.6143805614021,51.26906340033829,Clay,Sunny,Rice,5.521442629577545
29.952187603525022,769.3048936413398,49.7916542067135,Sandy,Sunny,Wheat,2.5544621843063586
25.054407801849585,11.031264428647214,47.0401474446338,Sandy,Stormy,Rice,6.625747049786316
19.644253902936345,416.1539981797615,71.12068207829984,Silty,Sunny,Rice,6.781059518951203
32.991491465491364,481.3441516353236,79.06609278736525,Loamy,Rainy,Barley,7.911443642795778
22.67782442746423,19.192276823056687,68.91491997101804,Sandy,Stormy,Wheat,2.2333591383259463
25.871057222279774,259.8132087450342,47.34813547941049,Peaty,Stormy,Rice,6.329905715470641
33.12944221929094,760.289823122135,80.55618849667354,Peaty,Cloudy,Soybeans,2.423259466165315
27.484759918279842,137.10970572899905,71.79773535818643,Silty,Sunny,Corn,7.6091537597332275
17.337960814167282,535.3101314525917,59.408285306349775,Loamy,Sunny,Rice,2.445823885607876
33.796642472269504,215.20187201723752,73.70651477680315,Loamy,Rainy,Wheat,9.293822786733061
27.554161061428356,12.120774643893274,52.995248962141645,Peaty,Cloudy,Rice,7.616660535075972
21.698112293141723,241.20145759954147,57.25961042471053,Clay,Cloudy,Corn,6.059118120681257
17.785441453267744,975.8737549100538,85.87429215659951,Silty,Stormy,Wheat,5.5320313862493995
30.88050378540592,801.5371118829896,54.52522528357102,Silty,Stormy,Barley,3.045381043306099
27.40145511857027,959.5766443210334,63.49941340789683,Peaty,Stormy,Wheat,4.327995116517305
25.66922183952643,487.85404392636246,84.50705686980073,Peaty,Rainy,Barley,8.95167284016717
32.87785166101915,109.73619867750351,75.38606751337637,Clay,Rainy,Wheat,9.235622492499951
30.771944224490614,547.9594889736929,43.110161308235135,Clay,Stormy,Corn,2.0059816669642485
18.033497594655024,454.3773345599609,47.36515221394852,Loamy,Cloudy,Corn,6.75309113182041
21.234441355910967,844.357082739616,40.392079538595844,Silty,Rainy,Wheat,7.754404872200909
19.969782796289316,98.08258078424458,71.54608951145818,Silty,Cloudy,Rice,6.94997585966085
29.878925851453538,488.2411370217782,62.38367127052092,Peaty,Cloudy,Corn,2.653438118930832
15.670648694715588,150.04866469398425,46.713742545113774,Loamy,Sunny,Barley,3.7417991903912178
26.39779369742633,324.67592689006,87.89670605283852,Silty,Stormy,Barley,4.002722139051088
30.24917371481381,737.3570773877997,66.482986197281,Loamy,Sunny,Soybeans,8.653797050440717
32.53531273523499,476.01812936876655,52.09466470564446,Loamy,Stormy,Barley,5.705595490471364
21.841634974318147,375.8882851457693,65.03017855773538,Peaty,Stormy,Soybeans,5.894625695529895
31.425146093440258,394.47627857003533,73.98101663675538,Loamy,Cloudy,Wheat,9.479144372436068
17.212634739104146,459.44676840598663,43.81196089867822,Clay,Stormy,Wheat,7.096687110837724
31.929045834690363,785.0165438370569,53.7351907523946,Clay,Cloudy,Wheat,9.18934161242131
17.54977324663965,892.0846889402344,80.34827454419968,Sandy,Cloudy,Rice,5.652070842732264
22.945745811207345,955.3346865039283,62.98324352013306,Peaty,Stormy,Rice,3.195490068146354
30.94590731559107,786.9033862552951,67.32885710161474,Sandy,Cloudy,Soybeans,9.439484752592685
17.998348546975475,315.40689574801274,61.640800110473464,Clay,Cloudy,Barley,5.669640925340306
19.58502790465283,688.1347060865421,42.194997132150256,Sandy,Cloudy,Barley,3.453051375030575
29.445051367861325,437.6031240553919,48.2874889910078,Peaty,Rainy,Wheat,4.419165922431378
29.400730730921488,254.67062204605116,62.27708193709454,Peaty,Cloudy,Corn,2.406420717511538
27.822952657705947,840.8715794259226,50.459273270396395,Loamy,Rainy,Rice,5.746404731651081
28.878968889342,38.426348962324994,42.49895143298394,Silty,Rainy,Rice,8.825025375281893
25.854488866951925,901.7619921354235,82.18248320259119,Loamy,Cloudy,Wheat,9.468643648053515
20.035981178139053,461.4774646247342,89.0596264582058,Peaty,Cloudy,Rice,9.46081766002915
21.913919870078388,637.2014768082804,79.65714369983698,Clay,Rainy,Wheat,3.001840205029974
18.631954336028514,659.3539222057827,82.68924608523335,Clay,Rainy,Soybeans,5.056431060088456
33.169011226672566,895.1177407065363,52.09885651585227,Loamy,Cloudy,Barley,2.225830077205651
26.66783589532241,636.6696821672073,88.03134877565998,Peaty,Cloudy,Corn,8.841322759771781
23.017028335272798,613.9335847600618,49.84628522267142,Clay,Stormy,Barley,4.87004609617019
24.240116072882653,66.65204056068997,87.57149051809162,Peaty,Rainy,Barley,7.048936223137878
33.94566679223631,518.408021945204,89.74096469829755,Clay,Rainy,Soybeans,7.719187504618309
18.067028062321604,150.16900081704165,75.58614028730244,Peaty,Stormy,Rice,5.438757357945243
26.724596640335946,737.4337687214855,89.0571865895911,Sandy,Rainy,Corn,4.451538692401944
25.11777357768932,512.2219208126745,68.47698897835518,Peaty,Sunny,Rice,9.697703280927557
27.22908470869296,680.2277792083534,52.97708915880452,Peaty,Rainy,Barley,9.715905800190834
15.36220367641681,41.67290060238427,61.84979428328104,Loamy,Stormy,Wheat,4.315490944240175
32.44247817888303,84.79201604580322,69.6780467689393,Sandy,Sunny,Barley,5.837000773955665
33.64236564967224,716.3233880626823,43.65407810135075,Silty,Cloudy,Rice,9.782753269280178
26.30266367178418,72.08433599867337,71.1171632308623,Loamy,Stormy,Barley,2.038947261244026
28.933016477537844,71.2567277652586,89.05889183811473,Silty,Stormy,Wheat,5.301425987033194
33.449987623545915,12.10847523488745,49.50538248918638,Clay,Cloudy,Soybeans,2.8036603974477474
29.14477268626797,956.5013982994801,79.62975581441916,Silty,Stormy,Rice,6.073263724500821
18.050780858285226,737.5083594590069,85.39493968898097,Peaty,Rainy,Barley,2.197359636323897
26.525767203336265,353.2514085020642,87.18507964101104,Silty,Cloudy,Rice,5.255187451125023
27.13430092765712,296.53558128765525,88.00678022027236,Loamy,Stormy,Soybeans,3.765592598282681
23.48261342604772,349.70322974584957,66.0729819360736,Loamy,Cloudy,Barley,6.266466899669926
29.728884712494455,774.6535311811818,88.86539539957519,Silty,Cloudy,Barley,9.967949192805598
33.687340295380295,661.3706110704144,77.86551035672194,Loamy,Cloudy,Rice,8.404288841013981
33.51137025813553,185.19556786746793,48.083571811848095,Loamy,Sunny,Rice,8.765136732995371
24.016787428082644,174.10933533408434,63.845005323398496,Silty,Stormy,Wheat,7.082119898872647
17.264760916815106,98.39564971339732,75.9165587686002,Sandy,Sunny,Soybeans,2.3324787861780685
34.69682397924669,660.3027197013381,52.36701579095417,Sandy,Stormy,Wheat,3.654381408353153
31.777961728918683,764.3726622217359,72.03075917744437,Clay,Rainy,Barley,9.40051645157644
17.493253624065336,265.046428325004,73.33002395233096,Loamy,Rainy,Rice,4.92890494343001
33.416837652347446,20.94496103091281,48.13498719042829,Silty,Rainy,Barley,2.8290938118463647
32.39792724124257,82.17166747642734,68.25426562263782,Loamy,Stormy,Barley,7.619242926929616
25.376761142521442,967.8600348450304,78.58134554893039,Peaty,Cloudy,Corn,4.395661791474037
26.825508714898586,295.44477747742025,64.9447832267971,Loamy,Cloudy,Corn,4.1508553032333735
22.980054077402606,769.2231478381336,40.60515583880537,Loamy,Sunny,Barley,9.983819644466083
16.095232776440625,624.6635688542638,40.45192345396461,Sandy,Sunny,Rice,8.865111400213234
21.70394483291802,381.9396396528959,57.85146719850061,Silty,Rainy,Barley,5.263502546942728
31.057068971960227,205.68726219555512,86.30970342158909,Loamy,Sunny,Corn,9.842089662531993
15.092640460092056,121.38641815940643,51.43383898018044,Sandy,Stormy,Rice,7.200905787353709
21.669983433822885,615.0129680388666,71.71818444358436,Clay,Stormy,Barley,7.936179615038082
22.963373871818867,774.6337806377879,51.103793534666025,Sandy,Sunny,Soybeans,2.2521043446576927
25.74791205875846,643.9042535411306,56.08349948297743,Sandy,Sunny,Soybeans,2.972842074784457
33.39711232825521,530.3021332491583,82.4021044800742,Sandy,Sunny,Barley,7.064681011969907
21.926919887319226,41.951223431636265,76.44307211349735,Loamy,Sunny,Rice,9.192191861195871
21.939064037924553,968.4887775943838,44.76996386566053,Loamy,Rainy,Barley,6.989949808700765
29.750024962194967,798.7141916545746,61.43510104932168,Clay,Rainy,Barley,3.0721991545519343
24.044358817796144,292.82203670096476,41.458488182263224,Peaty,Sunny,Corn,2.926080369970597
19.49209645879964,979.9703293588507,64.04450733015045,Peaty,Stormy,Soybeans,8.753487166592652
24.04879032265387,601.8815896363221,73.1217005850534,Peaty,Rainy,Corn,3.1144187096633145
17.817140407595996,582.4226582072465,45.92513117990758,Clay,Stormy,Corn,6.161855684032203
18.527739730124466,748.0731794295322,54.44424694545828,Peaty,Cloudy,Barley,2.296906559698418
24.967355454789594,811.7697880901376,59.89183127510785,Peaty,Stormy,Corn,2.645358139129419
23.378508990090957,656.4786073315026,85.97655123280248,Sandy,Sunny,Soybeans,7.3787861411429185
33.296918021362,128.09574636620002,89.66275077114821,Loamy,Cloudy,Corn,7.5134512834201335
22.24787798233266,338.2675059944984,42.24556494978079,Loamy,Rainy,Soybeans,4.731755252867539
26.61176700556087,928.0836403260497,78.0503961747696,Sandy,Rainy,Corn,3.724878121944358
27.645285758390607,224.61561184385192,58.586203320117164,Sandy,Cloudy,Soybeans,8.509682166058465
15.261889131766672,372.16702383751334,59.622909311474004,Sandy,Stormy,Corn,3.736825835759123
28.270747440334212,432.076882944196,77.71324866735114,Loamy,Rainy,Corn,6.336216557331038
18.560719337395028,439.4049896944522,85.92132160727044,Peaty,Sunny,Rice,9.745670726903244
34.2214063493891,612.9395824945256,87.54642972512741,Sandy,Cloudy,Soybeans,3.1828195028990702
17.973254555062258,943.0758377447077,68.85612930191604,Clay,Sunny,Soybeans,9.527010139957671
23.292482474540474,240.69271183250495,57.856057965025144,Sandy,Cloudy,Soybeans,3.4631444245493492
16.706993361572877,121.50137630091807,79.37745429293896,Silty,Rainy,Wheat,6.5395456641858365
34.93748503691894,197.47048985993732,52.55006916311501,Sandy,Stormy,Corn,5.016061695669957
25.04390020662485,886.9249002092695,68.20370144167589,Loamy,Cloudy,Soybeans,9.719428812014607
26.907700346400876,645.8108126552061,57.92892307624366,Sandy,Cloudy,Wheat,4.188336232015495
16.34152954776855,285.9067892391601,72.8315536853938,Silty,Sunny,Rice,5.197264016686029
29.999209407983557,815.9469389686172,52.019945644675346,Clay,Rainy,Soybeans,9.862880942843365
19.198111861911716,861.369996363436,49.57964728674129,Peaty,Sunny,Soybeans,6.291763129507785
32.96108578881427,846.514338690278,85.91195433377186,Sandy,Rainy,Wheat,6.021040924970028
19.102792809640142,918.9265336395545,45.09018414747685,Silty,Sunny,Corn,4.06222790563193
18.81375441327333,252.2410201733616,65.29789538674657,Silty,Cloudy,Rice,7.610908482483532
15.730993356961898,755.0419287462782,51.04263914815044,Clay,Sunny,Soybeans,2.114983614222221
24.441338902199984,460.53949727414,41.94649816628337,Loamy,Stormy,Corn,2.3961010376183483
26.29682266525233,841.9985528900615,41.80094091457132,Sandy,Rainy,Rice,6.794868697086422
16.31417278856705,728.4906771616132,48.76108860529136,Silty,Rainy,Barley,4.733396590547633
30.51055233390021,776.4474464997246,83.33851772530002,Clay,Cloudy,Barley,9.626530977607684
24.065776694960554,656.1618376810715,54.12393719885134,Peaty,Rainy,Rice,9.225525525782285
25.4878053865516,177.42876946970688,87.52295852876479,Silty,Stormy,Wheat,7.709650069413658
23.81525493876456,545.0269188969384,69.08111464945968,Clay,Sunny,Rice,8.54516464902241
23.01526121750652,984.6697395245083,61.8307094884383,Loamy,Cloudy,Rice,7.338654797341547
26.19280662616436,937.3880664971189,69.00444173347273,Loamy,Stormy,Wheat,3.0046568216812855
18.10480491861425,43.17373579701167,65.83491926131339,Silty,Rainy,Wheat,8.124346957513621
18.63856260990542,164.81481572943713,77.93881268786626,Silty,Rainy,Corn,3.681535749750771
32.235712420270346,131.72877345456192,54.12480329864261,Sandy,Stormy,Corn,4.587542840801574
33.922309242672654,725.9799099852955,57.652519580015124,Clay,Sunny,Wheat,8.553873696819362
22.46618632559506,817.785329856945,84.70471512666253,Silty,Sunny,Barley,6.292204867147586
20.414893462871078,213.51136631067192,87.32282565752027,Sandy,Cloudy,Barley,8.879525713467274
27.879990864780314,505.852692951829,84.62791137432373,Sandy,Rainy,Rice,3.7042825587461135
23.17468342196193,840.7030280112,60.97239969786568,Silty,Stormy,Soybeans,6.8622275088550975
15.507727113206897,732.8015447662506,79.01827515034408,Loamy,Sunny,Rice,2.670327780386093
18.12305194732381,542.2372054918483,63.81678666505494,Clay,Cloudy,Rice,7.144487948320237
29.31944457694795,590.347690458773,64.87699260730511,Clay,Rainy,Soybeans,8.100272302204278
28.178478838203027,508.36054691628,50.234005452864196,Loamy,Rainy,Wheat,6.679447151829773
15.54191985006967,297.5484513188206,69.55651516292582,Silty,Cloudy,Barley,4.129852011990482
19.43944323865899,565.0219928590161,49.306794887667394,Clay,Cloudy,Rice,2.2507413508709337
19.62149593176143,688.8853020500907,56.57823495335969,Silty,Sunny,Soybeans,2.955591071714286
28.43785487197457,873.3229158608077,82.75151008099675,Silty,Stormy,Corn,6.97842383259221
15.394210755087283,636.2913539792481,50.35379046054276,Sandy,Rainy,Rice,9.47536173474011
17.082171639691477,761.121537043158,43.557914258671644,Loamy,Stormy,Barley,3.652275231776051
30.998321707463788,160.071634954573,43.45037963064082,Silty,Rainy,Wheat,7.88020919284079
18.570893241086672,461.5574744197899,87.03922602515539,Peaty,Rainy,Rice,8.931608505992333
28.054922157037495,9.331619827093295,65.34602189809173,Loamy,Stormy,Rice,6.1670574275800885
19.76365562093453,246.678864521623,60.470603590850914,Clay,Cloudy,Soybeans,7.354126366749262
16.988827855186905,726.4617151130049,80.54392905039592,Sandy,Sunny,Corn,8.520122533409186
19.86344381998908,991.8099513493635,81.79129639552579,Clay,Rainy,Corn,4.085401261924749
29.44533863711318,99.17809958721591,56.60955165578023,Clay,Cloudy,Wheat,4.375165394144344
32.11392936212572,401.49431586128827,74.68090287368976,Loamy,Rainy,Barley,2.0050201330276494
31.604397291339833,800.0709686991595,78.55614079259433,Clay,Sunny,Wheat,9.70475304718242
22.943670592369095,204.03563462889883,72.73253434329773,Silty,Rainy,Rice,9.34035915677076
28.361702731412922,555.0849493022862,47.57975374000497,Clay,Sunny,Rice,8.116546110075443
